nonoverlapping dependency,frequency,norm,rank,samples
( VBG nmod NN ) ( NN case IN ) ( VBG dep VBG ) ( VBG advmod RB ) ( RB nmod:npmod NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss PRP$ ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Gossiping with others, running a person down for their choices or ideas
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Dieting or working out in an effort to improve one's appearance
"
( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ) ( NN dep VBZ ) ( VBZ advmod RB ) ( VBZ nmod NN ) ( NN case TO ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"A lack of tension and stress that almost equates to a feeling of nothingness
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Speaking through the teeth with forced restraint
"
( VB dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VB advmod RB ),1.0,0.000375939849624,28,"Breath that catches or stops briefly
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJR ) ( NN acl JJ ) ( JJ case IN ),1.0,0.000375939849624,28,"Shutting a door with more force than necessary
"
( JJ nsubj NNP ) ( JJ cop VBZ ) ( JJ cc CC ) ( JJ advmod RB ),1.0,0.000375939849624,28,"Breathing is slow and even
"
( VBG dobj NN ) ( NN acl:relcl VBN ) ( VBN dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Watering eyes that display an inward focus
"
( VBZ advcl VBG ) ( VBZ nsubj NN ) ( VBZ xcomp VBG ),1.0,0.000375939849624,28,"Giggling, making faces, winking
"
( VBG dobj NN ) ( VBG advmod RB ) ( RB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Crossing the arms tightly over the chest
"
( NN dep RB ) ( NN compound NN ),1.0,0.000375939849624,28,"Steady eye contact
"
( VBN xcomp VBG ) ( VBG dobj JJ ) ( VBN cc CC ) ( VBN conj JJ ) ( JJ advmod RB ),1.0,0.000375939849624,28,"Eyes appearing damp and overly bright
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN nmod NN ) ( NN advmod RB ) ( NN case IN ),1.0,0.000375939849624,28,"Keeping one's hands out of the pockets
"
( VBG advmod RB ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Slowly shaking one's head
"
( VBG xcomp VB ) ( VB mark TO ) ( VB ccomp NN ) ( NN mark IN ) ( NN nsubj NN ) ( NN cop VBZ ) ( NN neg RB ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Leaving to show that the target is not worth one's time or energy
"
( VBG dobj NN ) ( VBG advmod RP ) ( RP cc CC ) ( RP conj RP ),1.0,0.000375939849624,28,"Repeating words over and over
"
( VBG nmod NN ) ( NN case IN ) ( NN compound NN ) ( NN cc CC ) ( NN conj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Aligning with fringe groups and conspiracy theorists
"
( VBZ nsubj NN ) ( NN cc CC ) ( NN conj NN ) ( VBZ dobj NN ) ( VBZ cc CC ) ( VBZ conj VB ) ( VB aux VBZ ) ( VB neg RB ) ( VB dobj NN ),1.0,0.000375939849624,28,"Food and drink lacks taste or does not bring enjoyment
"
( NN nmod NN ) ( NN case IN ) ( NN conj NN ) ( NN cc CC ) ( NN conj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"A change in the pitch, tone, or volume of the voice
"
( VBG dobj NN ) ( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Asking others to reaffirm the chances of success
"
( VB nsubj NN ) ( VB nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Hands jammed into armpits or self-hugging
"
( NN acl JJ ) ( JJ mark IN ) ( JJ cop VBG ) ( JJ xcomp VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"A feeling of being able to conquer the world
"
( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN amod VBN ),1.0,0.000375939849624,28,"Backing away with raised hands
"
( VB nmod NN ) ( NN case IN ) ( NN amod JJ ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Disinterest in former hobbies or passions
"
( VBG dobj NN ) ( NN compound NN ) ( VBG advcl VB ) ( VB mark TO ) ( VB xcomp VB ) ( VB mark TO ) ( VB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Finding something close to hand to use as a weapon
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG dep VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Taking deep breaths, savoring the moment
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Spreading the fingers out in a fan against the breastbone
"
( NN cc CC ) ( NN conj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"A smirk or eye roll
"
( VBG dobj NN ) ( NN amod JJ ) ( NN cc CC ) ( NN conj NN ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Showing a talkative nature and courtesy with strangers
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Rubbing one's arms and looking around
"
( NN dep NN ) ( NN amod JJ ) ( JJ cc CC ) ( JJ conj JJ ),1.0,0.000375939849624,28,"Eyes that look dark or serious
"
( VB nsubj NN ) ( NN acl:relcl JJ ) ( JJ cop VBN ) ( VB nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Eyes that are soft, filled with an inner glow
"
( VBG dobj NN ) ( VBG dep VBG ) ( VBG ccomp VBZ ) ( VBZ nsubj WP ) ( VBZ dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Projecting the voice, reinforcing who has the upper hand
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Looking down one's nose at others
"
( JJ cc CC ) ( JJ conj VBN ) ( VBN dobj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Rigid and defined forearm muscles
"
( NN acl VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Arms crossing in front of the chest
"
( NN cc CC ) ( NN acl VBN ) ( VBN dobj NN ) ( VBN advcl VBG ),1.0,0.000375939849624,28,"A shaking or raised voice, yelling
"
( VB ccomp VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG conj VBG ) ( VBG dobj PRP ) ( VBG advmod RB ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Hands carving through one's hair, holding it back and then releasing
"
( VBN nsubj NN ) ( VBN nmod NN ) ( NN case IN ) ( NN appos NN ),1.0,0.000375939849624,28,"Arms hang at the sides, slack
"
( VBG dep VBG ) ( VBG nmod PRP ) ( PRP case TO ),1.0,0.000375939849624,28,"Pleading, talking to oneself
"
( VB nsubj NN ) ( NN nmod:poss NN ) ( NN amod JJ ) ( NN case POS ),1.0,0.000375939849624,28,"Squeezing one's eyes shut
"
( VBG compound:prt RP ) ( VBG cc RB ) ( RB dep IN ) ( VBG conj VBG ) ( VBG compound:prt RP ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Hunching over as if choking down a sob
"
( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN acl VB ) ( VB mark TO ) ( VB compound:prt RP ),1.0,0.000375939849624,28,"Pulling or prodding others to hurry up
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ) ( NN compound NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Buying gifts for others or offering tokens of kindness
"
( NN acl VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN acl VB ) ( VB mark IN ) ( VB mark IN ) ( VB mark TO ) ( VB dobj PRP ) ( VB advmod RB ),1.0,0.000375939849624,28,"Arms clutching one's body as if to hold it together
"
( VB cc CC ) ( VB conj VB ) ( VB dobj NN ),1.0,0.000375939849624,28,"Lank or unwashed hair
"
( VBN nsubj VBN ) ( VBN advmod RB ) ( VBN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Increased sweat, particularly on the hands
"
( VBG advmod RB ) ( VBG nmod NN ) ( NN case IN ) ( NN acl VBG ) ( VBG mark IN ) ( VBG dobj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Speaking rapidly, with the intent of maintaining the status quo
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN acl VB ) ( VB mark TO ) ( VB xcomp JJ ) ( VB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Sweeping a hand across the forehead to get rid of sweat
"
( VBG nmod NN ) ( NN case IN ) ( VBG xcomp VB ) ( VB mark TO ) ( VB ccomp VBN ) ( VBN dobj WP ) ( VBN nsubj PRP ),1.0,0.000375939849624,28,"Glancing at others to see what they think
"
( VBG dobj NN ) ( VBG advmod RB ) ( VBG nmod IN ),1.0,0.000375939849624,28,"Facing the object straight on
"
( VBG nmod NN ) ( NN case IN ) ( NN acl VBN ) ( VBN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG conj VBG ) ( VBG xcomp JJ ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Standing with hands tucked in one's armpits, thumbs visible and pointing up
"
( JJ dep NN ) ( NN compound NNP ) ( JJ nmod NN ) ( NN case IN ) ( NN appos NN ) ( NN acl VBN ) ( VBN compound:prt RP ),1.0,0.000375939849624,28,"Holding elbows wide from the body, chest thrust out
"
( VBG nmod NN ) ( NN case IN ) ( NN nummod CD ) ( NN acl VBG ) ( VBG dobj JJ ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Standing with one arm holding the other at the elbow
"
( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN advmod RB ) ( NN dep NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Jerking away from contact, or even the suggestion of contact
"
( VBG dobj NN ) ( VBG xcomp VB ) ( VB mark TO ) ( VB ccomp VBN ) ( VBN nsubjpass WP ) ( VBN auxpass VB ),1.0,0.000375939849624,28,"Asking someone to repeat what was said
"
( VB compound:prt RP ) ( VB dobj NN ) ( NN amod VBN ) ( VBN advmod RB ),1.0,0.000375939849624,28,"Happiness over a job well done
"
( VBG advmod RB ) ( VBG dobj NN ) ( NN amod VBN ),1.0,0.000375939849624,28,"Verbally attacking any perceived opponents
"
( VBG dep IN ) ( VBG dep JJ ) ( JJ cop VBG ) ( JJ xcomp VB ) ( VB mark TO ) ( VB nmod NN ) ( NN case IN ) ( NN nummod CD ),1.0,0.000375939849624,28,"Moving about, being unable to settle in one place
"
( VBG dep VBN ) ( VBN dobj WP ) ( VBN aux VBN ) ( VBN nsubj PRP ) ( VBN cc CC ) ( VBN conj VB ) ( VB advmod WRB ) ( VB aux MD ) ( VB nsubj PRP ) ( VB ccomp VB ),1.0,0.000375939849624,28,"Muttering What have I done? or How could I let this happen?
"
( UH dep UH ) ( UH cc CC ) ( UH discourse UH ),1.0,0.000375939849624,28,"Increased swallowing or blinking
"
( VB dobj NN ) ( NN acl VB ) ( VB mark TO ) ( VB dobj NN ) ( VB advcl VBG ) ( VBG advmod RB ) ( VBG dobj JJR ) ( JJR nmod PRP ) ( PRP case IN ),1.0,0.000375939849624,28,"Opening the mouth to say something, then thinking better of it
"
( VBG dobj NN ) ( VBG advcl VBG ) ( VBG mark IN ) ( VBG dobj NN ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Sidelong glances while keeping the head still
"
( JJ cc CC ) ( JJ conj VBN ) ( VBN dobj NN ) ( VBN nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Unresponsive or slowed reactions to stimulus
"
( VBZ nsubj NNP ) ( VBZ advcl VBZ ) ( VBZ mark IN ) ( VBZ nsubj NN ) ( VBZ compound:prt RP ),1.0,0.000375939849624,28,"Breathing slows as a memory takes over
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG advcl VB ) ( VB mark RB ) ( RB mwe IN ) ( VB mark TO ) ( VB xcomp JJ ) ( VB nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Flicking a hand in front of one's nose as if to get rid of a bad smell
"
( VBG nmod NN ) ( NN case IN ) ( NN appos NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Weaving in place, a lack of balance
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG advcl VBZ ) ( VBZ mark IN ) ( VBZ nsubj NN ) ( NN amod JJ ) ( VBZ dobj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Holding one's elbow while the opposite hand makes a fist against the mouth
"
( NN compound NN ) ( NN dep VBN ) ( VBN mark IN ) ( VBN parataxis VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"The body sagging while seated, lacking tension
"
( VBG nmod NN ) ( NN case IN ) ( NN compound NN ) ( NN conj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Rubbing at the eyes, hiding redness or tears from others
"
( VBZ nsubj NN ) ( NN acl VBG ) ( VBG compound:prt RP ) ( VBZ xcomp VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Shoulders drawing up, elbows tucking into the sides
"
( VBN nsubj NN ) ( VBN nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"A palm pressed to the heart
"
( NNP cc CC ) ( NNP acl VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Heat and tingling in face
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Pulling down a shirt hem
"
( VB dobj NN ) ( VB advcl VBG ) ( VBG dobj NN ) ( NN amod JJ ) ( NN compound NN ),1.0,0.000375939849624,28,"Gaze ping-ponging, avoiding direct eye contact
"
( JJ cop VBG ) ( JJ nmod NN ) ( NN case IN ) ( NN compound NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Being non-responsive during a group discussion or debate
"
( VB nsubj NN ) ( NN amod VBG ),1.0,0.000375939849624,28,"Squeezing eyes shut
"
( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"An empty feeling in the pit of the stomach
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN acl VB ) ( VB mark TO ) ( VB dep VBN ) ( VBG cc CC ) ( VBG conj JJ ),1.0,0.000375939849624,28,"Smoothing one's clothing to appear collected or worthy
"
( VBG compound:prt RP ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Turning away and covering the mouth
"
( NN compound NN ) ( NN cc CC ) ( NN acl VBG ),1.0,0.000375939849624,28,"A yearning look and saying
"
( VBN nsubj NN ) ( VBN dobj NN ) ( VBN nmod NN ) ( NN case TO ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"A coveting gaze that drifts to the symbol of envy
"
( VBG advcl VBZ ) ( VBZ advmod WRB ) ( VBZ nsubj NN ) ( VBZ cc CC ) ( VBZ conj VBZ ) ( VBZ dobj NN ),1.0,0.000375939849624,28,"Gloating when the rival falters or shows weakness
"
( VBG dobj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN acl VB ) ( VB mark TO ) ( VB dobj PRP ) ( VB advcl VBG ) ( VBG mark IN ),1.0,0.000375939849624,28,"Wrenching an enemy's arm to stop them from leaving
"
( NN nmod:poss NNP ) ( NNP nummod CD ) ( NNP case POS ) ( NN dep RB ) ( RB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Holding one's elbows tightly against sides
"
( VBG neg RB ) ( VBG dobj NN ) ( NN dep VBN ) ( VBN dobj WP ) ( VBN nsubj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Not caring what others think, a lack of self-consciousness
"
( VBG dobj NN ) ( VBG dep VBG ) ( VBG dobj PRP ),1.0,0.000375939849624,28,"Turning the torso, shielding it
"
( VBG advmod RB ) ( VBG nmod NN ) ( NN case IN ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Constantly talking about the subject to others
"
( NNP appos NN ) ( NN advmod RB ),1.0,0.000375939849624,28,"Slow, even breaths
"
( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ) ( VB cc CC ) ( VB conj VB ) ( VB dobj NN ) ( VB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Joking to lighten the mood or distract others from the truth
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( NN compound NN ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj PRP ) ( VB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Calling friends and loved ones to tell them about an accomplishment
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.000375939849624,28,"Grabbing onto a friend's arm
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG advcl VB ) ( VB mark IN ) ( IN mwe NN ) ( VB mark TO ),1.0,0.000375939849624,28,"Replaying past events in order to understand
"
( VBG compound:prt RP ) ( VBG advmod RB ) ( VBG dep VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),1.0,0.000375939849624,28,"Moving back slightly, increasing one's personal space
"
( VBZ nsubj NN ) ( NN acl VBG ) ( VBG advmod RB ) ( VBZ dobj NN ),1.0,0.000375939849624,28,"Lips pulling back, baring the teeth
"
( VBZ nsubj NN ) ( NN amod JJ ) ( NN appos NN ) ( NN nmod NN ) ( NN case IN ) ( VBZ xcomp JJ ),1.0,0.000375939849624,28,"A wide stance, fists on hips, elbows wide
"
( JJ cc CC ) ( JJ conj VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Opening and closing the mouth
"
( VBG dobj NN ) ( NN amod JJ ) ( VBG compound:prt RP ) ( VBG advcl VBG ) ( VBG mark IN ),1.0,0.000375939849624,28,"Wandering a short distance away before returning
"
( VBG dobj NN ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ) ( NN nmod:poss PRP$ ),1.0,0.000375939849624,28,"Watching others to see their reactions
"
( VBG dobj NN ) ( VBG advcl VBZ ) ( VBZ mark IN ) ( VBZ expl EX ) ( VBZ nsubj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Wrinkling the nose like there's a bad smell
"
( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),1.0,0.000375939849624,28,"A strong awareness of one's own heartbeat
"
( NN amod JJ ) ( NN appos NN ) ( NN acl VBG ) ( VBG advmod RB ) ( VBG advmod RB ),1.0,0.000375939849624,28,"An open mouth, the tongue pushing slightly forward
"
( NN amod JJ ) ( NN appos NN ) ( NN compound NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"A quiet voice, offering one-word responses
"
( NN cc CC ) ( NN conj NN ) ( NN amod JJ ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"A grimace and a slight shake of the head
"
( NN conj NN ) ( NN cc CC ) ( NN conj NN ) ( NN amod JJ ) ( NN compound NN ),1.0,0.000375939849624,28,"Pauses, ums, or other conversation fillers
"
( VBG neg RB ) ( VBG dobj NN ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.000375939849624,28,"Not meeting the requester's eyes
"
( VBZ nsubj NN ) ( NN amod JJ ) ( NN appos NN ) ( NN amod VBG ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"High energy, a bouncing walk or run, skipping
"
( NNP compound NNP ) ( NNP cc CC ) ( NNP acl VBG ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Shoulders slumping or curling forward
"
( VB compound:prt RP ) ( VB xcomp VB ) ( VB mark TO ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"Leaning in to talk or listen
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG nmod NN ) ( NN case IN ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Keeping arms and legs in close to the body
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( VBG cc RB ) ( RB cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Shaking the head in disapproval but not saying anything
"
( NN acl VB ) ( VB mark TO ) ( VB advmod RB ) ( VB compound:prt RP ) ( VB cc CC ) ( VB conj VB ) ( VB dobj NN ),1.0,0.000375939849624,28,"A desire to verbally tear down or hurt another person
"
( JJ advmod RB ) ( JJ nmod NN ) ( NN case TO ) ( NN nmod:poss CD ) ( CD case POS ) ( JJ dep JJ ) ( JJ advmod WRB ) ( WRB advmod NN ),1.0,0.000375939849624,28,"Stubbornly adhering to one's beliefs no matter how outlandish
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN appos NN ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Begging someone for details, an answer, for a look at something
"
( VBG dobj NN ) ( NN amod JJ ) ( NN amod JJ ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Taking a deep, pained breath and closing the eyes
"
( NN discourse UH ),1.0,0.000375939849624,28,"Smiling, grinning
"
( VBG dobj NN ) ( NN acl:relcl JJ ) ( JJ cop VBN ) ( JJ cc CC ) ( JJ conj JJ ),1.0,0.000375939849624,28,"Wearing clothes that are flashy or dramatic
"
( VB dobj NN ) ( VB compound:prt RP ) ( VB advcl VBN ) ( VBN advmod WRB ) ( VBN nsubj PRP ),1.0,0.000375939849624,28,"Cutting people off when they speak
"
( VBG advmod RB ) ( VBG dobj NN ) ( NN amod JJR ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Contentedly taking more time to complete tasks
"
( NN dep NN ) ( NN compound NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Arms hanging limply at the sides
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN compound NN ),1.0,0.000375939849624,28,"Holding arms up in a victory V
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN compound NN ) ( VBG nmod NN ) ( NN case TO ) ( VBG advcl VBG ) ( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Tipping one's head side to side, weighing an idea or choice
"
( VBG dobj JJ ) ( JJ acl:relcl NN ) ( NN cop VBZ ) ( NN amod JJ ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Clutching a token that is the focal point for the emotion
"
( NN amod JJ ) ( NN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Slam-dunking trash into a barrel after a game or event
"
( NN cop VBG ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN acl VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Being with others with no need to fill the silence
"
( VBG dobj NN ) ( NN acl:relcl VBZ ) ( VBZ dobj NN ) ( NN amod JJ ) ( JJ advmod RB ),1.0,0.000375939849624,28,"Asking a question that has a painfully obvious answer
"
